X,Y,Z
30.841088,3943.5,15.86354601
30.841088,3944,13.03198687
30.841088,3944.5,12.53942489
30.841088,3945,11.37698679
30.841088,3945.5,11.17640523
30.841088,3946,12.89732044
30.841088,3946.5,14.0438674
30.841088,3947,14.02504915
30.841088,3947.5,13.35460988
30.841088,3948,12.04620374
30.841088,3948.5,11.30630451
30.841088,3949,11.88299201
30.841088,3949.5,13.04063837
30.841088,3950,14.62839197
30.841088,3950.5,16.42578377
30.841088,3951,15.67460035
30.841088,3951.5,13.79654086
30.841088,3952,13.84950435
30.841088,3952.5,15.37895103
30.841088,3953,15.4678702
30.841088,3953.5,14.90112524
30.841088,3954,12.59288656
30.841088,3954.5,10.33781245
30.841088,3955,10.07807247
30.841088,3955.5,11.96708264
30.841088,3956,13.52341461
30.841088,3956.5,12.10658515
30.841088,3957,12.18791083
30.841088,3957.5,14.65965193
30.841088,3958,16.36522936
30.841088,3958.5,14.11538724
30.841088,3959,10.31645458
30.841088,3959.5,8.937552471
30.841088,3960,10.32519502
30.841088,3960.5,12.51694371
30.841088,3961,12.49033277
30.841088,3961.5,10.75817853
30.841088,3962,10.34305051
30.841088,3962.5,12.57971849
30.841088,3963,15.01883544
30.841088,3963.5,15.54265249
30.841088,3964,16.3091634
30.841088,3964.5,16.68786003
30.841088,3965,17.11630199
30.841088,3965.5,15.81602721
30.841088,3966,15.68021211
30.841088,3966.5,14.49749997
30.841088,3967,11.39977698
30.841088,3967.5,11.00571822
30.841088,3968,11.32875657
30.841088,3968.5,8.060394001
30.841088,3969,4.956464205
30.841088,3969.5,5.578421389
30.841088,3970,9.024085236
30.841088,3970.5,9.179195096
30.841088,3971,7.50387487
30.841088,3971.5,7.737326625
30.841088,3972,8.43346851
30.841088,3972.5,7.939369979
30.841088,3973,7.733534929
30.841088,3973.5,7.965360669
30.841088,3974,8.95118466
30.841088,3974.5,9.702747322
30.841088,3975,10.31543209
30.841088,3975.5,11.26237496
30.841088,3976,10.85901557
30.841088,3976.5,9.774202824
30.841088,3977,10.43118653
30.841088,3977.5,11.95359361
30.841088,3978,11.76428813
30.841088,3978.5,9.473073585
30.841088,3979,7.829340886
30.841088,3979.5,7.438429413
30.841088,3980,6.815972746
30.841088,3980.5,5.562282666
30.841088,3981,5.130130078
30.841088,3981.5,5.874678812
30.841088,3982,6.912281292
30.841088,3982.5,7.127304969
30.841088,3983,6.506874432
30.841088,3983.5,6.200727345
30.841088,3984,7.737567554
30.841088,3984.5,10.08063982
30.841088,3985,10.77679596
30.841088,3985.5,10.5324491
30.841088,3986,9.815763156
30.841088,3986.5,8.91378552
30.841088,3987,8.627245835
30.841088,3987.5,9.512255165
30.841088,3988,9.905837139
30.841088,3988.5,8.374726235
30.841088,3989,7.212586369
30.841088,3989.5,7.3471247
30.841088,3990,8.077032017
30.841088,3990.5,7.707675729
30.841088,3991,6.603168548
30.841088,3991.5,6.366746376
30.841088,3992,6.965937922
30.841088,3992.5,7.505642672
30.841088,3993,7.912385256
30.841088,3993.5,8.917796504
30.841088,3994,10.85293174
30.841088,3994.5,12.91396175
30.841088,3995,14.88011047
30.841088,3995.5,16.56542907
30.841088,3996,18.0425345
30.841088,3996.5,19.88548558
30.841088,3997,22.07143134
30.841088,3997.5,22.31457002
30.841088,3998,21.34731434
30.841088,3998.5,20.72618469
30.841088,3999,19.631578
30.841088,3999.5,17.68860122
30.841088,4000,15.33153615
30.841088,4000.5,13.80913138
30.841088,4001,14.72328505
30.841088,4001.5,17.5813232
30.841088,4002,18.07959758
30.841088,4002.5,16.04918185
30.841088,4003,13.18090799
30.841088,4003.5,11.32671024
30.841088,4004,12.67314583
30.841088,4004.5,16.40694314
30.841088,4005,18.00945179
30.841088,4005.5,18.29514151
30.841088,4006,17.09679244
30.841088,4006.5,15.21991814
30.841088,4007,13.74908159
30.841088,4007.5,12.16170593
30.841088,4008,10.3663288
30.841088,4008.5,9.236332622
30.841088,4009,9.557117805
30.841088,4009.5,10.41455481
30.841088,4010,12.76823919
30.841088,4010.5,16.97058062
30.841088,4011,19.35233706
30.841088,4011.5,18.85357192
30.841088,4012,16.85749159
30.841088,4012.5,15.31749664
30.841088,4013,14.91288257
30.841088,4013.5,14.49861904
30.841088,4014,13.78089772
30.841088,4014.5,14.88141163
30.841088,4015,16.18418139
30.841088,4015.5,15.68487676
30.841088,4016,17.58891376
30.841088,4016.5,21.11817017
30.841088,4017,19.57457823
30.841088,4017.5,13.76793683
30.841088,4018,10.74611334
30.841088,4018.5,11.32615769
30.841088,4019,13.50010869
30.841088,4019.5,14.83677248
30.841088,4020,15.7559455
30.841088,4020.5,14.99562405
30.841088,4021,13.98691976
30.841088,4021.5,15.24828016
30.841088,4022,17.73173815
30.841088,4022.5,19.89720446
30.841088,4023,21.69493637
30.841088,4023.5,20.77772815
30.841088,4024,14.59589519
30.841088,4024.5,10.47603442
30.841088,4025,9.910436341
30.841088,4025.5,9.506436241
30.841088,4026,8.636139948
30.841088,4026.5,8.296996635
30.841088,4027,8.214031554
30.841088,4027.5,8.842310338
30.841088,4028,11.88875545
30.841088,4028.5,14.908673
30.841088,4029,17.43889796
30.841088,4029.5,18.70593122
30.841088,4030,16.27532181
30.841088,4030.5,15.25345229
30.841088,4031,17.28385886
30.841088,4031.5,16.54726523
30.841088,4032,12.90035802
30.841088,4032.5,12.2467073
30.841088,4033,13.81648677
30.841088,4033.5,15.98803528
30.841088,4034,18.27450792
30.841088,4034.5,19.7491106
30.841088,4035,18.1671196
30.841088,4035.5,15.45328508
30.841088,4036,15.27021146
30.841088,4036.5,18.11999185
30.841088,4037,20.51486733
30.841088,4037.5,19.21714978
30.841088,4038,14.38973114
30.841088,4038.5,11.26638495
30.841088,4039,10.55946463
30.841088,4039.5,10.91552207
30.841088,4040,11.64483128
30.841088,4040.5,12.62481045
30.841088,4041,13.64905712
30.841088,4041.5,13.49550453
30.841088,4042,13.90985249
30.841088,4042.5,15.32884828
30.841088,4043,16.52595681
30.841088,4043.5,16.27294294
30.841088,4044,16.94849145
30.841088,4044.5,18.32982354
30.841088,4045,17.94765241
30.841088,4045.5,14.79711069
30.841088,4046,11.28985794
30.841088,4046.5,8.292999935
30.841088,4047,7.289866349
30.841088,4047.5,8.781321632
30.841088,4048,9.442857839
30.841088,4048.5,8.046569194
30.841088,4049,5.734176799
30.841088,4049.5,4.05498443
30.841088,4050,3.853488925
30.841088,4050.5,4.346781492
30.841088,4051,5.581555336
30.841088,4051.5,7.60859327
30.841088,4052,10.39708917
30.841088,4052.5,11.30084474
30.841088,4053,9.882334069
30.841088,4053.5,9.263686809
30.841088,4054,10.79262312
30.841088,4054.5,12.50973064
30.841088,4055,14.32288949
30.841088,4055.5,16.63321398
30.841088,4056,17.25887705
30.841088,4056.5,15.02029615
30.841088,4057,11.71931887
30.841088,4057.5,10.92403776
30.841088,4058,11.907739
30.841088,4058.5,13.43414231
30.841088,4059,15.17528297
30.841088,4059.5,17.24896447
30.841088,4060,18.2127807
30.841088,4060.5,15.69584685
30.841088,4061,12.92368642
30.841088,4061.5,13.87934471
30.841088,4062,17.82654309
30.841088,4062.5,20.57981902
30.841088,4063,16.69702679
30.841088,4063.5,12.28538978
30.841088,4064,10.81444065
30.841088,4064.5,10.67843076
30.841088,4065,10.44020702
30.841088,4065.5,11.80549884
30.841088,4066,15.43103104
30.841088,4066.5,17.41403212
30.841088,4067,16.42890624
30.841088,4067.5,15.23745918
30.841088,4068,15.28738878
30.841088,4068.5,15.81529749
30.841088,4069,17.52813911
30.841088,4069.5,18.31314068
30.841088,4070,16.48781285
30.841088,4070.5,13.93942286
30.841088,4071,11.94182889
30.841088,4071.5,10.84339384
30.841088,4072,10.89536574
30.841088,4072.5,11.68890394
30.841088,4073,12.97956484
30.841088,4073.5,13.88257948
30.841088,4074,13.25308343
30.841088,4074.5,11.51821165
30.841088,4075,10.44967629
30.841088,4075.5,11.30621733
30.841088,4076,12.27373676
30.841088,4076.5,10.3437522
30.841088,4077,8.189670035
30.841088,4077.5,7.294300445
30.841088,4078,5.831127724
30.841088,4078.5,3.550874609
30.841088,4079,2.836974301
30.841088,4079.5,3.233342851
30.841088,4080,4.135031071
30.841088,4080.5,6.587731713
30.841088,4081,7.950361637
30.841088,4081.5,7.665649632
30.841088,4082,7.364035577
30.841088,4082.5,7.436718326
30.841088,4083,8.464126856
30.841088,4083.5,9.775905062
30.841088,4084,9.772570424
30.841088,4084.5,9.403626523
30.841088,4085,10.98898428
30.841088,4085.5,11.91862775
30.841088,4086,10.82373111
30.841088,4086.5,10.55872321
30.841088,4087,11.34526805
30.841088,4087.5,12.04690568
30.841088,4088,11.8433672
30.841088,4088.5,10.49993557
30.841088,4089,8.290809557
30.841088,4089.5,7.272811896
30.841088,4090,8.1076953
30.841088,4090.5,11.45892489
30.841088,4091,15.37271643
30.841088,4091.5,15.58965156
30.841088,4092,16.16657619
30.841088,4092.5,16.98509973
30.841088,4093,16.59512119
30.841088,4093.5,16.18331474
30.841088,4094,13.87366138
30.841088,4094.5,11.54169444
30.841088,4095,11.84305917
30.841088,4095.5,12.91795446
30.841088,4096,14.56403863
30.841088,4096.5,15.34179065
30.841088,4097,13.19497755
30.841088,4097.5,10.86284883
30.841088,4098,11.71091496
30.841088,4098.5,13.52740401
30.841088,4099,13.07120893
30.841088,4099.5,12.03335616
30.841088,4100,11.44735575
30.841088,4100.5,11.37968738
30.841088,4101,12.58219051
30.841088,4101.5,13.48572451
30.841088,4102,11.86774677
30.841088,4102.5,9.457170481
30.841088,4103,7.690430718
30.841088,4103.5,6.836411621
30.841088,4104,6.807905483
30.841088,4104.5,8.097083062
30.841088,4105,10.3664434
30.841088,4105.5,11.69870415
30.841088,4106,10.95565326
30.841088,4106.5,10.52818555
30.841088,4107,9.820971828
30.841088,4107.5,8.549722187
30.841088,4108,9.396784071
30.841088,4108.5,10.27275403
30.841088,4109,9.558107365
30.841088,4109.5,7.81427706
30.841088,4110,7.878957587
30.841088,4110.5,10.42350858
30.841088,4111,12.77807573
30.841088,4111.5,10.92112045
30.841088,4112,9.245658723
30.841088,4112.5,12.38432137
30.841088,4113,15.84760115
30.841088,4113.5,16.42982847
30.841088,4114,16.11674027
30.841088,4114.5,16.60492507
30.841088,4115,17.43220462
30.841088,4115.5,17.68914985
30.841088,4116,16.52150699
30.841088,4116.5,14.43784345
30.841088,4117,13.07144902
30.841088,4117.5,12.96252178
30.841088,4118,14.02804702
30.841088,4118.5,15.93871727
30.841088,4119,15.88604154
30.841088,4119.5,14.11469816
30.841088,4120,11.5660588
30.841088,4120.5,10.49834968
30.841088,4121,12.1518108
30.841088,4121.5,13.714907
30.841088,4122,12.95788499
30.841088,4122.5,12.51349571
30.841088,4123,12.17269109
30.841088,4123.5,10.18487063
30.841088,4124,9.305654611
30.841088,4124.5,10.71436944
30.841088,4125,12.8670863
30.841088,4125.5,13.94148278
30.841088,4126,14.76372488
30.841088,4126.5,15.00224198
30.841088,4127,15.33799462
30.841088,4127.5,16.17481225
30.841088,4128,15.23416256
30.841088,4128.5,12.9414826
30.841088,4129,11.64428172
30.841088,4129.5,11.87469618
30.841088,4130,11.92141229
30.841088,4130.5,11.74891466
30.841088,4131,12.87143603
30.841088,4131.5,13.30222244
30.841088,4132,13.84451763
30.841088,4132.5,15.52601645
30.841088,4133,15.74881769
30.841088,4133.5,13.39322558
30.841088,4134,12.22355523
30.841088,4134.5,12.25973536
30.841088,4135,11.61154107
30.841088,4135.5,11.13293286
30.841088,4136,8.918313306
30.841088,4136.5,8.592676737
30.841088,4137,10.57684891
30.841088,4137.5,9.889812264
30.841088,4138,8.75617803
30.841088,4138.5,10.42344873
30.841088,4139,10.62114869
30.841088,4139.5,10.53684589
30.841088,4140,11.12212906
30.841088,4140.5,11.52565004
30.841088,4141,12.00466259
30.841088,4141.5,13.09242907
30.841088,4142,13.38638669
30.841088,4142.5,11.7163973
30.841088,4143,10.25351327
30.841088,4143.5,9.734689891
30.841088,4144,9.790596621
30.841088,4144.5,10.3726175
30.841088,4145,11.01653314
30.841088,4145.5,10.75754324
30.841088,4146,10.60539529
30.841088,4146.5,10.08679305
30.841088,4147,10.1364247
30.841088,4147.5,11.18664082
30.841088,4148,12.36328317
30.841088,4148.5,12.86714697
30.841088,4149,14.69494286
30.841088,4149.5,17.19629798
30.841088,4150,17.18054282
30.841088,4150.5,14.06651163
30.841088,4151,11.23782524
30.841088,4151.5,10.16181145
30.841088,4152,9.536121593
30.841088,4152.5,9.003418073
30.841088,4153,8.717332041
30.841088,4153.5,8.670003247
30.841088,4154,9.16256398
30.841088,4154.5,9.764561321
30.841088,4155,9.740142168
30.841088,4155.5,9.170888853
30.841088,4156,8.399672979
30.841088,4156.5,8.490435772
30.841088,4157,8.690548731
30.841088,4157.5,7.604421799
30.841088,4158,6.57981665
30.841088,4158.5,8.610249923
30.841088,4159,11.52992636
30.841088,4159.5,11.9045121
30.841088,4160,10.45859575
30.841088,4160.5,10.94691428
30.841088,4161,12.01571306
30.841088,4161.5,12.04799411
30.841088,4162,13.52527443
30.841088,4162.5,16.032928
30.841088,4163,14.49487076
30.841088,4163.5,11.35362917
30.841088,4164,10.71197819
30.841088,4164.5,11.52674217
30.841088,4165,10.96841647
30.841088,4165.5,9.492550573
30.841088,4166,7.721673533
30.841088,4166.5,6.736612204
30.841088,4167,8.032314065
30.841088,4167.5,10.34616743
30.841088,4168,11.14416311
30.841088,4168.5,12.25734702
30.841088,4169,13.51435249
30.841088,4169.5,12.5462069
30.841088,4170,10.39775574
30.841088,4170.5,8.833213623
30.841088,4171,8.396361976
30.841088,4171.5,9.834019157
30.841088,4172,9.965873478
30.841088,4172.5,9.920810931
30.841088,4173,10.91277669
30.841088,4173.5,11.90775189
30.841088,4174,11.54949621
30.841088,4174.5,11.486972
30.841088,4175,12.324706
30.841088,4175.5,12.14902064
30.841088,4176,11.21127832
30.841088,4176.5,11.5482594
30.841088,4177,12.44727829
30.841088,4177.5,12.89737289
30.841088,4178,12.87170346
30.841088,4178.5,13.41964326
30.841088,4179,13.27226441
30.841088,4179.5,12.86595717
30.841088,4180,11.34946857
30.841088,4180.5,8.992271446
30.841088,4181,8.352725606
30.841088,4181.5,9.935991418
30.841088,4182,11.57533318
30.841088,4182.5,12.44218867
30.841088,4183,14.07435757
30.841088,4183.5,14.72508655
30.841088,4184,14.44554164
30.841088,4184.5,14.40774828
30.841088,4185,14.48441974
30.841088,4185.5,14.20611987
30.841088,4186,13.81872628
30.841088,4186.5,14.40824332
30.841088,4187,15.76892546
30.841088,4187.5,16.47261887
30.841088,4188,15.84836658
30.841088,4188.5,13.93407924
30.841088,4189,12.79887429
30.841088,4189.5,13.6143629
30.841088,4190,14.6760007
30.841088,4190.5,14.71321329
30.841088,4191,15.39477503
30.841088,4191.5,15.76985282
30.841088,4192,14.96339907
30.841088,4192.5,14.57258514
30.841088,4193,14.0076184
30.841088,4193.5,12.27413579
30.841088,4194,11.57908535
30.841088,4194.5,12.72826491
30.841088,4195,13.95720418
30.841088,4195.5,14.24401352
30.841088,4196,14.83887203
30.841088,4196.5,16.41885145
30.841088,4197,17.85055686
30.841088,4197.5,19.23203032
30.841088,4198,19.97329105
30.841088,4198.5,19.45446108
30.841088,4199,18.65425039
30.841088,4199.5,18.76251383
30.841088,4200,19.05303529
30.841088,4200.5,17.43257324
30.841088,4201,15.53264013
30.841088,4201.5,14.04792026
30.841088,4202,12.12462857
30.841088,4202.5,10.22395072
30.841088,4203,10.44332824
30.841088,4203.5,11.91585645
30.841088,4204,11.26971728
30.841088,4204.5,10.07579186
30.841088,4205,10.37870109
30.841088,4205.5,10.00988044
30.841088,4206,9.18668982
30.841088,4206.5,8.469758785
30.841088,4207,9.385855218
30.841088,4207.5,11.76941036
30.841088,4208,13.14815803
30.841088,4208.5,13.92965346
30.841088,4209,14.1729253
30.841088,4209.5,13.39909129
30.841088,4210,12.28041868
30.841088,4210.5,11.80363299
30.841088,4211,10.82543377
30.841088,4211.5,9.353216507
30.841088,4212,9.317514738
30.841088,4212.5,12.98391941
30.841088,4213,14.93131905
30.841088,4213.5,11.90087774
30.841088,4214,9.63914479
30.841088,4214.5,9.483277457
30.841088,4215,10.29803503
30.841088,4215.5,10.08453452
30.841088,4216,10.32477484
30.841088,4216.5,11.6208626
30.841088,4217,12.16016292
30.841088,4217.5,10.8369798
30.841088,4218,9.782569198
30.841088,4218.5,11.18129816
30.841088,4219,13.26879497
30.841088,4219.5,13.481098
30.841088,4220,11.77238593
30.841088,4220.5,9.664745519
30.841088,4221,6.827179873
30.841088,4221.5,4.383574094
30.841088,4222,5.078345038
30.841088,4222.5,6.905993293
30.841088,4223,7.582629299
30.841088,4223.5,7.239597464
30.841088,4224,7.935755498
30.841088,4224.5,8.194925715
30.841088,4225,7.77979517
30.841088,4225.5,8.673526122
30.841088,4226,10.25695199
30.841088,4226.5,10.21353102
30.841088,4227,8.997337444
30.841088,4227.5,7.345607934
30.841088,4228,7.604944876
30.841088,4228.5,8.922732592
30.841088,4229,9.56556377
30.841088,4229.5,9.836525835
30.841088,4230,10.04583554
30.841088,4230.5,9.835696782
30.841088,4231,9.91102414
30.841088,4231.5,10.39389043
30.841088,4232,10.24067699
30.841088,4232.5,10.27358524
30.841088,4233,10.42551409
30.841088,4233.5,10.52623558
30.841088,4234,10.36470139
30.841088,4234.5,10.02439151
30.841088,4235,11.63538481
30.841088,4235.5,12.94370893
30.841088,4236,10.72979495
30.841088,4236.5,7.547002416
30.841088,4237,5.908961435
30.841088,4237.5,6.636470815
30.841088,4238,7.754044557
30.841088,4238.5,6.771895309
30.841088,4239,5.785403813
30.841088,4239.5,6.499729669
30.841088,4240,8.412501004
30.841088,4240.5,9.987006019
30.841088,4241,10.36707321
30.841088,4241.5,10.4468723
30.841088,4242,11.27903537
30.841088,4242.5,12.08930694
30.841088,4243,11.27160541
30.841088,4243.5,10.0642892
30.841088,4244,9.941926586
30.841088,4244.5,11.61315987
30.841088,4245,13.91766256
30.841088,4245.5,12.28742384
30.841088,4246,7.787458234
30.841088,4246.5,5.600390616
30.841088,4247,5.71637487
30.841088,4247.5,6.387399869
30.841088,4248,6.698443346
30.841088,4248.5,7.060732346
30.841088,4249,6.913751931
30.841088,4249.5,6.539510834
30.841088,4250,7.307384886
30.841088,4250.5,7.721639895
30.841088,4251,8.529624529
30.841088,4251.5,9.588728194
30.841088,4252,8.815738931
30.841088,4252.5,7.482850414
30.841088,4253,7.680544283
30.841088,4253.5,8.459261972
30.841088,4254,8.871801562
30.841088,4254.5,8.421348069
30.841088,4255,7.029777277
30.841088,4255.5,5.882170271
30.841088,4256,6.295920574
30.841088,4256.5,6.477617667
30.841088,4257,5.12326813
30.841088,4257.5,4.798224408
30.841088,4258,6.196096617
30.841088,4258.5,6.490148162
30.841088,4259,5.832111924
30.841088,4259.5,5.484925659
30.841088,4260,5.664657126
30.841088,4260.5,5.685574271
30.841088,4261,5.085510601
30.841088,4261.5,4.978997442
30.841088,4262,6.435715725
30.841088,4262.5,7.820569798
30.841088,4263,8.01925481
30.841088,4263.5,7.630557768
30.841088,4264,7.073503275
30.841088,4264.5,6.167854043
30.841088,4265,5.600693733
30.841088,4265.5,6.259562388
30.841088,4266,6.943731667
30.841088,4266.5,6.464123419
30.841088,4267,5.710162057
30.841088,4267.5,6.144992285
30.841088,4268,7.608666659
30.841088,4268.5,10.34748917
30.841088,4269,13.51528674
30.841088,4269.5,15.94941202
30.841088,4270,16.3912462
30.841088,4270.5,14.51139911
30.841088,4271,12.76317333
30.841088,4271.5,12.70559277
30.841088,4272,13.57683052
30.841088,4272.5,14.80828558
30.841088,4273,14.66970999
30.841088,4273.5,12.810111
30.841088,4274,10.3787246
30.841088,4274.5,9.109245729
30.841088,4275,9.090258373
30.841088,4275.5,9.499307237
30.841088,4276,10.04630662
30.841088,4276.5,9.725879835
30.841088,4277,9.885855884
30.841088,4277.5,11.39279391
30.841088,4278,12.66360863
30.841088,4278.5,14.44350947
30.841088,4279,16.91684439
30.841088,4279.5,16.65623017
30.841088,4280,15.10556495
30.841088,4280.5,14.44353668
30.841088,4281,13.4200796
30.841088,4281.5,12.30375331
30.841088,4282,13.73086447
30.841088,4282.5,16.24066716
30.841088,4283,16.50998349
30.841088,4283.5,14.71775318
30.841088,4284,12.72229981
30.841088,4284.5,11.99259692
30.841088,4285,12.54946153
30.841088,4285.5,12.23379204
30.841088,4286,10.66359437
30.841088,4286.5,9.720948417
30.841088,4287,10.08217706
30.841088,4287.5,10.8252936
30.841088,4288,11.95788716
30.841088,4288.5,12.98420176
30.841088,4289,12.97206488
30.841088,4289.5,12.09153915
30.841088,4290,11.44989
30.841088,4290.5,10.46353259
30.841088,4291,10.61979556
30.841088,4291.5,12.87686901
30.841088,4292,13.87345151
30.841088,4292.5,10.81887104
30.841088,4293,8.643842877
30.841088,4293.5,8.688527823
30.841088,4294,9.274045532
30.841088,4294.5,9.430146648
30.841088,4295,9.072229967
30.841088,4295.5,10.08898574
30.841088,4296,11.98873078
30.841088,4296.5,12.90143208
30.841088,4297,12.08571665
30.841088,4297.5,11.40304103
30.841088,4298,11.04089021
30.841088,4298.5,10.37336554
30.841088,4299,10.15309603
30.841088,4299.5,9.642136159
30.841088,4300,8.088243265
30.841088,4300.5,6.488700781
30.841088,4301,5.045697329
30.841088,4301.5,4.34137168
30.841088,4302,4.224306102
30.841088,4302.5,4.319577289
30.841088,4303,4.706497705
30.841088,4303.5,5.510879714
30.841088,4304,5.799541071
30.841088,4304.5,5.358300274
30.841088,4305,5.398682854
30.841088,4305.5,6.268740111
30.841088,4306,7.009477583
30.841088,4306.5,7.706216165
30.841088,4307,8.75146325
30.841088,4307.5,9.785692034
30.841088,4308,11.20283165
30.841088,4308.5,14.78187876
30.841088,4309,18.50498081
30.841088,4309.5,19.25902698
30.841088,4310,19.36261004
30.841088,4310.5,19.89770543
30.841088,4311,18.92768467
30.841088,4311.5,16.9386217
30.841088,4312,17.13764742
30.841088,4312.5,17.83229895
30.841088,4313,13.58049566
30.841088,4313.5,8.59883054
30.841088,4314,6.819577242
30.841088,4314.5,6.024218923
30.841088,4315,6.923043026
30.841088,4315.5,9.892317449
30.841088,4316,11.03465753
30.841088,4316.5,12.63297139
30.841088,4317,13.06355342
30.841088,4317.5,12.40788602
30.841088,4318,11.26757163
30.841088,4318.5,10.75450127
30.841088,4319,11.32349017
30.841088,4319.5,12.30006235
30.841088,4320,13.1430164
30.841088,4320.5,13.93126784
30.841088,4321,14.17513781
30.841088,4321.5,13.64813991
30.841088,4322,12.92969893
30.841088,4322.5,12.42698612
30.841088,4323,12.32294351
30.841088,4323.5,11.06575346
30.841088,4324,9.386374746
30.841088,4324.5,9.790251763
30.841088,4325,11.50567689
30.841088,4325.5,12.26946983
30.841088,4326,13.77544211
30.841088,4326.5,15.87576366
30.841088,4327,13.6445508
30.841088,4327.5,10.79109311
30.841088,4328,9.525967906
30.841088,4328.5,9.361608454
30.841088,4329,10.56894443
30.841088,4329.5,12.34836153
30.841088,4330,11.83702471
30.841088,4330.5,9.4501265
30.841088,4331,9.001515735
30.841088,4331.5,12.96164965
30.841088,4332,17.54502639
30.841088,4332.5,16.02763743
30.841088,4333,10.74137842
30.841088,4333.5,6.85877588
30.841088,4334,6.330301164
30.841088,4334.5,6.813948633
30.841088,4335,6.969113096
30.841088,4335.5,7.215057582
30.841088,4336,9.515751288
30.841088,4336.5,10.89403344
30.841088,4337,9.981576395
30.841088,4337.5,8.188525781
30.841088,4338,7.131422662
30.841088,4338.5,7.222313264
30.841088,4339,8.187112517
30.841088,4339.5,8.400390091
30.841088,4340,8.691565097
30.841088,4340.5,8.894983877
30.841088,4341,8.685417301
30.841088,4341.5,8.60123259
30.841088,4342,9.14038841
30.841088,4342.5,11.00814583
30.841088,4343,12.12335408
30.841088,4343.5,11.2835355
30.841088,4344,10.36115668
30.841088,4344.5,10.6295905
30.841088,4345,10.81185161
30.841088,4345.5,10.48897703
30.841088,4346,10.67982128
30.841088,4346.5,11.96758156
30.841088,4347,11.89449792
30.841088,4347.5,11.48044763
30.841088,4348,11.66752321
30.841088,4348.5,12.35100741
30.841088,4349,13.28188961
30.841088,4349.5,13.8162791
30.841088,4350,13.07342835
30.841088,4350.5,11.23882913
30.841088,4351,9.666542486
30.841088,4351.5,9.59549423
30.841088,4352,10.30360326
30.841088,4352.5,10.56342396
30.841088,4353,9.734551895
30.841088,4353.5,9.289400029
30.841088,4354,10.85454285
30.841088,4354.5,12.03506082
30.841088,4355,11.75146044
30.841088,4355.5,10.73901737
30.841088,4356,10.5803913
30.841088,4356.5,11.25228934
30.841088,4357,11.5924921
30.841088,4357.5,11.00337628
30.841088,4358,10.79187775
30.841088,4358.5,11.35704067
30.841088,4359,12.0789391
30.841088,4359.5,12.44789705
30.841088,4360,12.20423471
30.841088,4360.5,11.36403822
30.841088,4361,10.90152128
30.841088,4361.5,11.21508559
30.841088,4362,10.78915845
30.841088,4362.5,7.711806111
30.841088,4363,9.62720909
30.841088,4363.5,11.02591088
30.841088,4364,9.901771107
30.841088,4364.5,9.908124532
30.841088,4365,9.325362383
30.841088,4365.5,9.098262464
30.841088,4366,9.057397693
30.841088,4366.5,8.854120373
30.841088,4367,8.731543159
30.841088,4367.5,8.911148329
30.841088,4368,9.501028086
30.841088,4368.5,10.69430681
30.841088,4369,10.95463559
30.841088,4369.5,11.19653213
30.841088,4370,10.72684667
30.841088,4370.5,10.01761874
30.841088,4371,10.65396492
30.841088,4371.5,11.91410944
30.841088,4372,13.28417062
30.841088,4372.5,14.08444736
30.841088,4373,13.44609422
30.841088,4373.5,12.40505105
30.841088,4374,10.69203279
30.841088,4374.5,9.419936022
30.841088,4375,8.913549375
30.841088,4375.5,7.990344985
30.841088,4376,7.207978751
30.841088,4376.5,8.119792307
30.841088,4377,10.56815735
30.841088,4377.5,11.52529367
30.841088,4378,11.63665962
30.841088,4378.5,11.9415934
30.841088,4379,11.48605958
30.841088,4379.5,10.27674947
30.841088,4380,9.048339829
30.841088,4380.5,9.414383841
30.841088,4381,10.83897612
30.841088,4381.5,11.43088019
30.841088,4382,10.71186725
30.841088,4382.5,9.79495859
30.841088,4383,8.736355051
30.841088,4383.5,8.313207026
30.841088,4384,8.521829681
30.841088,4384.5,8.206146498
30.841088,4385,7.906524578
30.841088,4385.5,7.861639458
30.841088,4386,8.064053947
30.841088,4386.5,8.563075052
30.841088,4387,9.872916471
30.841088,4387.5,12.05453382
30.841088,4388,12.70787699
30.841088,4388.5,11.4595977
30.841088,4389,10.33713517
30.841088,4389.5,8.845516057
30.841088,4390,8.402705075
30.841088,4390.5,9.033663242
30.841088,4391,9.729183792
30.841088,4391.5,10.36058473
30.841088,4392,10.66882251
30.841088,4392.5,11.10250944
30.841088,4393,11.98736621
30.841088,4393.5,12.64575936
30.841088,4394,12.75813455
30.841088,4394.5,11.83776589
30.841088,4395,10.2669261
30.841088,4395.5,10.12282405
30.841088,4396,9.122137932
30.841088,4396.5,8.051189929
30.841088,4397,7.940550439
30.841088,4397.5,8.144081385
30.841088,4398,9.129336492
30.841088,4398.5,10.86182988
30.841088,4399,11.77998605
30.841088,4399.5,11.51052203
30.841088,4400,12.20859783
30.841088,4400.5,15.54359036
30.841088,4401,18.7574171
30.841088,4401.5,17.01518927
30.841088,4402,15.32348772
30.841088,4402.5,16.66695743
30.841088,4403,18.0089074
30.841088,4403.5,15.9242242
30.841088,4404,13.09969691
30.841088,4404.5,13.06323844
30.841088,4405,15.05820145
30.841088,4405.5,16.15319746
30.841088,4406,16.46110013
30.841088,4406.5,18.64903837
30.841088,4407,18.98387822
30.841088,4407.5,16.28512163
30.841088,4408,18.80690986
30.841088,4408.5,25.71017155
30.841088,4409,26.68100724
30.841088,4409.5,21.58576566
